month,year,month_number,start_date,end_date,bank_name,no_atms_on_site,no_atms_off_site,no_pos_on_line,no_pos_off_line,no_credit_cards,no_credit_card_atm_txn,no_credit_card_pos_txn,no_credit_card_atm_txn_value_in_mn,no_credit_card_pos_txn_value_in_mn,no_debit_cards,no_debit_card_atm_txn,no_debit_card_pos_txn,no_debit_card_atm_txn_value_in_mn,no_debit_card_pos_txn_value_in_mn
March,2019,3,3/1/2019,3/31/2019,FINCARE SMALL FINANCE BANK LIMITED,71,0,0,0,0,0,0,0,0,1227279,725277,15417,4111.27,11.17
March,2019,3,3/1/2019,3/31/2019,EQUITAS SMALL FINANCE BANK LIMITED,320,2,0,0,0,0,0,0,0,523036,943721,147700,3010.5477,315.4252478
March,2019,3,3/1/2019,3/31/2019,ESAF SMALL FINANCE BANK LIMITED,121,2,0,0,0,0,0,0,0,3108350,643714,64861,3803.6,53
March,2019,3,3/1/2019,3/31/2019,JANA SMALL FINANCE BANK LIMITED,119,3,0,0,0,0,0,0,0,72215,90478,29534,268.708909,30.52834806
March,2019,3,3/1/2019,3/31/2019,NORTH EAST SMALL FINANCE BANK LIMITED,0,0,0,0,0,0,0,0,0,51089,8882,2172,34.70669,10.00404363
March,2019,3,3/1/2019,3/31/2019,SURYODAY SMALL FINANCE BANK LIMITED,23,1,0,0,0,0,0,0,0,15094,33319,8534,61.6637,9.25055034
March,2019,3,3/1/2019,3/31/2019,UJJIVAN SMALL FINANCE BANK LIMITED,382,3,0,0,0,0,0,0,0,2715237,2400783,283485,10043.9484,239.5583031
March,2019,3,3/1/2019,3/31/2019,UTKARSH SMALL FINANCE BANK LIMITED,87,36,0,0,0,0,0,0,0,169464,76546,43392,301.941161,168.908248
April,2019,4,4/1/2019,4/30/2019,ALLAHABAD BANK,663,199,3059,0,0,0,0,0,0,5722168,9356089,3250179,22057.39481,3247.789325
April,2019,4,4/1/2019,4/30/2019,ANDHRA BANK,3023,774,13777,0,301979,11790,594667,56.52457914,1438.744232,28604273,9745000,6948815,33779.45458,8832.742257
April,2019,4,4/1/2019,4/30/2019,BANK OF BARODA,9126,3980,79813,0,305936,19455,789597,85.370015,1722.897255,72760353,30539459,16472373,119082.9278,20235.21033
April,2019,4,4/1/2019,4/30/2019,BANK OF INDIA,2643,3511,57313,0,183907,21369,353591,119.7286445,870.5684432,36241516,18760046,10598907,69156.5461,10826.37489
April,2019,4,4/1/2019,4/30/2019,BANK OF MAHARASHTRA,1306,554,2350,0,0,0,0,0,0,5468285,7375325,4942538,26967.1413,5141.313
April,2019,4,4/1/2019,4/30/2019,CANARA BANK,4770,4085,21764,0,371193,46493,649256,248.1365896,1348.38425,28881276,22444834,12707196,97219.765,16514.04119
April,2019,4,4/1/2019,4/30/2019,CENTRAL BANK OF INDIA,2834,952,3388,0,92570,2254,172607,10.28022836,370.5441514,20859693,11497274,6248048,48144.23904,7673.105927
April,2019,4,4/1/2019,4/30/2019,CORPORATION BANK,2365,648,222738,0,110822,2143,169214,10.1199514,402.2389179,7998550,6958597,4072890,28850.00858,4896.069563
April,2019,4,4/1/2019,4/30/2019,INDIAN BANK,3166,725,11022,0,87553,2664,140448,15.1,314.6,14395004,34062346,7877588,65218.9,8423.6
April,2019,4,4/1/2019,4/30/2019,INDIAN OVERSEAS BANK,2968,466,19750,0,58197,952,97384,3.805559,188.746394,16584511,13335845,4806176,56373.4167,6421.481366
April,2019,4,4/1/2019,4/30/2019,ORIENTAL BANK OF COMMERCE,2340,284,8914,0,0,0,0,0,0,11236237,5649651,3765005,24835.1,4262.2
April,2019,4,4/1/2019,4/30/2019,PUNJAB AND SIND BANK,1153,48,1066,0,0,0,0,0,0,2164083,1440328,423704,6062.056009,723.1445444
April,2019,4,4/1/2019,4/30/2019,PUNJAB NATIONAL BANK,5272,3815,66127,0,334852,7711,644848,34.03328978,1325.648146,74156192,24808441,14843252,113231.1554,19253.56641
April,2019,4,4/1/2019,4/30/2019,SYNDICATE BANK,4115,407,8829,0,46099,2674,185768,11.52140837,422.4278281,8313504,9405257,5558837,38504.52234,6352.562746
April,2019,4,4/1/2019,4/30/2019,UCO BANK,2030,323,4604,0,0,0,0,0,0,6825447,5879795,3520750,23281.59318,4166.670441
April,2019,4,4/1/2019,4/30/2019,UNION BANK OF INDIA,3904,2775,51093,0,47578,3890,229993,19.51955549,599.8401964,16863450,27901060,9821944,86988.31512,10718.5966
April,2019,4,4/1/2019,4/30/2019,UNITED BANK OF INDIA,996,1021,5462,0,7538,242,9278,1.0216,21.91644235,8247430,7807532,2356887,28301.70371,2931.201357
April,2019,4,4/1/2019,4/30/2019,IDBI LTD,2204,1497,34578,0,33138,867,138805,4.7343334,335.4740257,12283024,9476616,6386545,42078.30565,8390.957706
April,2019,4,4/1/2019,4/30/2019,STATE BANK OF INDIA,25583,32885,580765,0,8545759,154499,26511681,595.231684,94792.48247,297073038,382742667,118453038,1100651.296,164191.4826
April,2019,4,4/1/2019,4/30/2019,AXIS BANK LTD,5261,11571,504004,0,6076537,106673,16552071,455.035372,60699.96327,24513438,28563247,28348998,144103.5874,41149.60093
April,2019,4,4/1/2019,4/30/2019,BANDHAN BANK LTD,481,0,26907,0,0,0,0,0,0,2915615,2142270,881592,8269.013867,1309.235366
April,2019,4,4/1/2019,4/30/2019,CATHOLIC SYRIAN BANK LTD,235,46,0,0,0,0,0,0,0,597437,642691,153545,1931.1782,254.792583
April,2019,4,4/1/2019,4/30/2019,CITY UNION BANK,1008,684,9930,0,6738,617,22583,2.65709232,59.40220123,1818150,2413621,918070,11100.30633,1162.099731
April,2019,4,4/1/2019,4/30/2019,DCB BANK LTD,285,218,5444,0,92043,22233,156612,115.762965,239.375411,533902,537892,396840,2741.329824,738.872898
April,2019,4,4/1/2019,4/30/2019,DHANALAKSHMI BANK LTD,209,137,1205,0,6600,84,16983,0.2843,33.354975,421947,554641,265593,1861.2514,383.498796
April,2019,4,4/1/2019,4/30/2019,FEDERAL BANK LTD,1168,487,6982,0,0,0,0,0,0,5686297,8006462,4929536,40916.8875,6874.043814
April,2019,4,4/1/2019,4/30/2019,HDFC BANK LTD,6069,7193,531547,0,12574139,180818,44680208,1035.074507,161032.8446,27425468,37099927,48489873,191832.4559,71518.77336
April,2019,4,4/1/2019,4/30/2019,ICICI BANK LTD,5216,9800,353347,0,6826140,51413,23600721,180.602374,65059.62475,44769955,33797897,40926673,174744.9273,58265.67387
April,2019,4,4/1/2019,4/30/2019,IDFC Bank Limited,137,6,1807,0,0,0,0,0,0,1491191,2253757,1473857,8430.163465,1393.48381
April,2019,4,4/1/2019,4/30/2019,INDUSIND BANK LTD,1091,1493,93510,0,1090367,19259,3477597,96.16995069,26447.19079,4869822,3638009,2878688,16559.2242,4341.614
April,2019,4,4/1/2019,4/30/2019,JAMMU AND KASHMIR BANK,732,565,16547,0,140008,8998,245506,29.26324593,943.5244413,3879298,6612555,1083939,30157.33169,2908.663084
April,2019,4,4/1/2019,4/30/2019,KARNATAKA BANK LTD,734,806,12387,0,0,0,0,0,0,4735120,4700391,2995641,18460.12265,3611.149745
April,2019,4,4/1/2019,4/30/2019,KARUR VYSYA BANK LTD,730,913,21818,0,1459,55,1579,0.3342,24.52111098,3437756,5715987,2189854,25242.61072,2793.720543
April,2019,4,4/1/2019,4/30/2019,KOTAK MAHINDRA BANK LTD,1191,1181,25001,0,2041986,50451,5670230,201.2724732,15824.1091,12660912,8659522,10437595,34708.14206,13046.52593
April,2019,4,4/1/2019,4/30/2019,RATNAKAR BANK LIMITED,224,135,715510,0,1813481,87127,5326074,340.3513888,18358.59844,712538,768514,595479,2752.672492,712.8205366
April,2019,4,4/1/2019,4/30/2019,SOUTH INDIAN BANK,797,609,11686,0,0,0,0,0,0,2846342,2965451,2023623,12088.00264,2855.222567
April,2019,4,4/1/2019,4/30/2019,TAMILNAD MERCANTILE BANK LTD,472,680,4630,0,19018,2262,50277,10.3081006,179.1738386,1424751,4641082,658975,19444.3222,962.7066436
April,2019,4,4/1/2019,4/30/2019,THE LAXMI VILAS BANK LTD,449,599,4983,0,0,0,0,0,0,1376056,925486,302058,4202.7,486.801
April,2019,4,4/1/2019,4/30/2019,YES BANK LTD,911,419,119358,0,520031,7665,1694680,31.32916612,4870.765842,2474297,3204720,3356980,13998.4603,4863.08648
April,2019,4,4/1/2019,4/30/2019,AMERICAN EXPRESS,0,0,43952,0,1487185,2855,6890763,20.4764,52227.61122,0,0,0,0,0
April,2019,4,4/1/2019,4/30/2019,BANK OF AMERICA,0,0,0,0,23256,185,66816,1.71397463,521.7573543,0,0,0,0,0
April,2019,4,4/1/2019,4/30/2019,BARCLAYS BANK PLC,0,0,0,0,0,0,0,0,0,2699,113,169,0.84041541,0.49590801
April,2019,4,4/1/2019,4/30/2019,CITI BANK,47,479,34827,0,2712405,37523,21079180,219.091316,48294.15542,1623826,2008991,5393415,8229.000805,9755.870373
April,2019,4,4/1/2019,4/30/2019,DBS BANK,16,28,0,0,0,0,0,0,0,2642059,1024819,1633547,2117.903843,1157.114689
April,2019,4,4/1/2019,4/30/2019,DEUTSCHE BANK LTD,13,19,0,0,0,0,0,0,0,128799,113197,217023,548.783224,351.803367
April,2019,4,4/1/2019,4/30/2019,HONGKONG AND SHANGHAI BKG CORPN,45,44,0,0,748451,4443,2111038,31.1494,6903.061355,456475,354351,471817,7349.609565,1457.565642
April,2019,4,4/1/2019,4/30/2019,STANDARD CHARTERED BANK LTD,101,122,0,0,1289826,5192,4590531,30.578217,11266.80183,961898,1862936,3133597,6259.885097,3508.332805
April,2019,4,4/1/2019,4/30/2019,ADITYA BIRLA IDEA PAYMENTS BANK,0,0,0,0,0,0,0,0,0,4808,0,767,0,0.48952259
April,2019,4,4/1/2019,4/30/2019,AIRTEL PAYMENTS BANK,0,0,0,0,0,0,0,0,0,949155,0,1049535,0,573.2519027
April,2019,4,4/1/2019,4/30/2019,FINO PAYMENTS BANK,0,0,262,0,0,0,0,0,0,464140,208317,113363,665.270918,81.09737139
April,2019,4,4/1/2019,4/30/2019,INDIA POST PAYMENTS BANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
April,2019,4,4/1/2019,4/30/2019,JIO PAYMENTS BANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
April,2019,4,4/1/2019,4/30/2019,NSDL PAYMENTS BANK,0,0,0,0,0,0,0,0,0,100,11,52,0.0145,0.0162548
April,2019,4,4/1/2019,4/30/2019,PAYTM PAYMENTS BANK,2,0,15565,0,0,0,0,0,0,45335254,1487498,3024375,4355.207281,1855.065493
April,2019,4,4/1/2019,4/30/2019,AU SMALL FINANCE BANK LIMITED,290,256,0,0,0,0,0,0,0,916052,603524,310826,3349.604641,448.599999
April,2019,4,4/1/2019,4/30/2019,CAPITAL SMALL FINANCE BANK LIMITED,130,1,0,0,0,0,0,0,0,97056,75440,43301,342.388426,64.29063866
April,2019,4,4/1/2019,4/30/2019,FINCARE SMALL FINANCE BANK LIMITED,74,0,0,0,0,0,0,0,0,914586,557608,17026,2971.99,12.67
April,2019,4,4/1/2019,4/30/2019,EQUITAS SMALL FINANCE BANK LIMITED,320,2,0,0,0,0,0,0,0,531700,965899,146534,2584.8818,329.2778849
April,2019,4,4/1/2019,4/30/2019,ESAF SMALL FINANCE BANK LIMITED,130,2,0,0,0,0,0,0,0,3141718,497941,69964,2807,61
April,2019,4,4/1/2019,4/30/2019,JANA SMALL FINANCE BANK LIMITED,120,3,0,0,0,0,0,0,0,142215,111109,46116,377.7638,58.41247399
April,2019,4,4/1/2019,4/30/2019,NORTH EAST SMALL FINANCE BANK LIMITED,0,0,0,0,0,0,0,0,0,53626,7919,2179,30.09783,9.09989206
April,2019,4,4/1/2019,4/30/2019,SURYODAY SMALL FINANCE BANK LIMITED,25,1,0,0,0,0,0,0,0,16269,34995,10036,65.7161,13.14466207
April,2019,4,4/1/2019,4/30/2019,UJJIVAN SMALL FINANCE BANK LIMITED,383,3,0,0,0,0,0,0,0,2943937,1872619,302905,7159.9625,233.4488255
April,2019,4,4/1/2019,4/30/2019,UTKARSH SMALL FINANCE BANK LIMITED,87,36,0,0,0,0,0,0,0,181041,91478,47505,418.8872148,191.6806381
May,2019,5,5/1/2019,5/31/2019,ALLAHABAD BANK,761,196,3116,0,0,0,0,0,0,5910582,9068676,3259136,22773.78528,3491.793271
May,2019,5,5/1/2019,5/31/2019,ANDHRA BANK,3023,773,13777,0,303397,13624,615600,62.73846484,1495.788702,28852129,10811586,6953162,38154.66644,9341.3
May,2019,5,5/1/2019,5/31/2019,BANK OF BARODA,9321,3850,78791,0,324275,21107,838895,92.75806377,1883.97207,73384771,32035602,16675739,125633.462,14651.52898
May,2019,5,5/1/2019,5/31/2019,BANK OF INDIA,2645,3509,67740,0,185605,22457,344241,127.0867552,849.7922049,36822577,19297659,10305371,70860.31552,11220.11756
May,2019,5,5/1/2019,5/31/2019,BANK OF MAHARASHTRA,1306,554,2350,0,0,0,0,0,0,5649325,7684055,4955403,28463.64911,5602.62514
May,2019,5,5/1/2019,5/31/2019,CANARA BANK,4760,4077,21910,0,381745,52412,786726,280.07518,1628.261231,18437346,23759272,12679492,103930.2137,17451.54779
May,2019,5,5/1/2019,5/31/2019,CENTRAL BANK OF INDIA,2668,896,3384,0,92317,2422,163157,11.30339128,364.3765456,21197500,11821816,6037334,49359.59493,8047.998536
May,2019,5,5/1/2019,5/31/2019,CORPORATION BANK,2414,629,222811,0,111173,2231,170128,10.888919,409.8629286,6619998,6996637,4040959,28779.99131,5098.980537
May,2019,5,5/1/2019,5/31/2019,INDIAN BANK,3198,696,10938,0,87772,2746,149605,15.1,347.3,14590113,34024067,7691534,69254.3,9144.1
May,2019,5,5/1/2019,5/31/2019,INDIAN OVERSEAS BANK,2688,395,19750,0,58364,1022,97212,4.102586,190.022474,16686008,13744815,5032656,58377.7897,7206.53592
May,2019,5,5/1/2019,5/31/2019,ORIENTAL BANK OF COMMERCE,2337,282,8752,0,0,0,0,0,0,11262811,5737572,3775855,25360.9,4515.3
May,2019,5,5/1/2019,5/31/2019,PUNJAB AND SIND BANK,1153,48,1066,0,0,0,0,0,0,2225672,1512752,463300,6349.451962,782.7463394
May,2019,5,5/1/2019,5/31/2019,PUNJAB NATIONAL BANK,5225,3714,67277,0,355448,6157,661531,16.8596392,1405.406032,20825477,24617942,14199327,111699.2639,19723.26025
May,2019,5,5/1/2019,5/31/2019,SYNDICATE BANK,4125,406,9248,0,45690,2838,187206,12.09405561,431.1983912,8431431,9819392,5467564,40381.4615,6602.399985
May,2019,5,5/1/2019,5/31/2019,UCO BANK,2041,323,4600,0,0,0,0,0,0,7062614,6038299,3396589,24011.2342,4257.7732
May,2019,5,5/1/2019,5/31/2019,UNION BANK OF INDIA,3933,2720,51096,0,48018,4144,235162,20.69804102,592.7844653,17056791,28094005,9366471,87674.17798,10976.11971
May,2019,5,5/1/2019,5/31/2019,UNITED BANK OF INDIA,996,1021,5553,0,7568,255,8665,1.1589,21.27509138,8350636,7743460,2295877,28120.89233,2956.296325
May,2019,5,5/1/2019,5/31/2019,IDBI LTD,2205,1497,34974,0,33317,953,137806,5.00887567,340.5144466,12108214,9701166,6327793,43178.96133,8687.716444
May,2019,5,5/1/2019,5/31/2019,STATE BANK OF INDIA,25606,32883,589127,0,8734604,160944,28644056,610.928567,105373.1453,297165746,376403513,117026441,1130261.407,176121.1988
May,2019,5,5/1/2019,5/31/2019,AXIS BANK LTD,5257,11631,496598,0,6170677,102603,16677302,442.642055,64455.15308,24185091,29505062,28524901,147832.5226,43053.13785
May,2019,5,5/1/2019,5/31/2019,BANDHAN BANK LTD,481,0,27295,0,0,0,0,0,0,2915615,2140338,939112,8028.25893,1438.544989
May,2019,5,5/1/2019,5/31/2019,CATHOLIC SYRIAN BANK LTD,237,47,0,0,0,0,0,0,0,601779,513603,220680,2082.8048,324.3465831
May,2019,5,5/1/2019,5/31/2019,CITY UNION BANK,1017,688,9803,0,6762,597,22826,2.20419341,62.15549698,1837697,2563691,925783,11799.22236,1265.743693
May,2019,5,5/1/2019,5/31/2019,DCB BANK LTD,287,217,5322,0,100273,22781,200483,129.135253,353.420797,539833,539028,393518,2783.478582,771.417594
May,2019,5,5/1/2019,5/31/2019,DHANALAKSHMI BANK LTD,211,135,1154,0,6582,90,16148,0.3459,33.148306,427281,562798,274171,1966.0567,409.685284
May,2019,5,5/1/2019,5/31/2019,FEDERAL BANK LTD,1136,491,8333,0,0,0,0,0,0,5780051,8466910,5213597,43998.1381,7692.771373
May,2019,5,5/1/2019,5/31/2019,HDFC BANK LTD,6081,7239,563264,0,12679846,185365,45870315,1087.520462,172032.7329,27924345,38952187,50527755,202573.6261,77378.67755
May,2019,5,5/1/2019,5/31/2019,ICICI BANK LTD,5214,9849,359529,0,7013846,51851,24462656,186.42968,67520.54551,44806067,34951713,41611367,180612.002,61794.68902
May,2019,5,5/1/2019,5/31/2019,IDFC Bank Limited,155,6,1792,0,0,0,0,0,0,1534470,2354495,1507424,8634.476001,1477.327041
May,2019,5,5/1/2019,5/31/2019,INDUSIND BANK LTD,1097,1493,95839,0,1124701,20068,3603516,101.589486,28616.41445,4957426,3916820,2953363,17556.02888,4659.401
May,2019,5,5/1/2019,5/31/2019,JAMMU AND KASHMIR BANK,736,572,16711,0,141126,8618,229669,28.38225639,1007.772916,3921152,6720203,825019,31105.45462,2599.589832
May,2019,5,5/1/2019,5/31/2019,KARNATAKA BANK LTD,744,805,12357,0,0,0,0,0,0,3987303,4810920,2994452,19021.8751,3786.994921
May,2019,5,5/1/2019,5/31/2019,KARUR VYSYA BANK LTD,731,913,21739,0,1926,164,3792,1.1905,45.78416312,3519257,5948337,2163967,26161.76831,2934.428742
May,2019,5,5/1/2019,5/31/2019,KOTAK MAHINDRA BANK LTD,1192,1199,26103,0,2093315,51157,5856865,206.1318925,17200.11904,12988699,8959368,10497147,35825.38179,13778.33115
May,2019,5,5/1/2019,5/31/2019,RATNAKAR BANK LIMITED,235,136,737103,0,1924849,91799,5567948,360.947589,20164.19977,733604,842691,607422,2875.337327,771.0027421
May,2019,5,5/1/2019,5/31/2019,SOUTH INDIAN BANK,839,562,11786,0,0,0,0,0,0,2838734,3040148,2003752,12695.22688,2974.124785
May,2019,5,5/1/2019,5/31/2019,TAMILNAD MERCANTILE BANK LTD,473,680,4647,0,19018,2262,50878,10.3081006,182.2928431,1466579,5258999,674405,22021.5323,1082.127765
May,2019,5,5/1/2019,5/31/2019,THE LAXMI VILAS BANK LTD,450,597,4621,0,0,0,0,0,0,1385056,778141,288321,3654.5,495.319
May,2019,5,5/1/2019,5/31/2019,YES BANK LTD,937,385,120641,0,550295,8021,1730904,33.66013387,4728.713312,2522043,3298836,3401664,14639.15597,5089.89775
May,2019,5,5/1/2019,5/31/2019,AMERICAN EXPRESS,0,0,44607,0,1513437,3070,7262845,21.5397,53173.56462,0,0,0,0,0
May,2019,5,5/1/2019,5/31/2019,BANK OF AMERICA,0,0,0,0,23797,166,68924,1.57671748,532.9247243,0,0,0,0,0
May,2019,5,5/1/2019,5/31/2019,BARCLAYS BANK PLC,0,0,0,0,0,0,0,0,0,2647,141,175,0.9476,0.71062287
May,2019,5,5/1/2019,5/31/2019,CITI BANK,47,477,35001,0,2714145,37056,21450962,221.007785,48391.00836,1631766,2096700,5552823,8644.370452,10141.97011
May,2019,5,5/1/2019,5/31/2019,DBS BANK,16,28,0,0,0,0,0,0,0,2679030,1069270,1564643,2227.631239,1190.807199
May,2019,5,5/1/2019,5/31/2019,DEUTSCHE BANK LTD,13,19,0,0,0,0,0,0,0,127836,114916,222432,558.416151,358.602213
May,2019,5,5/1/2019,5/31/2019,HONGKONG AND SHANGHAI BKG CORPN,45,45,0,0,761827,4652,2160491,32.7977,7012.039186,466224,341304,442088,9097.001737,1435.630597
May,2019,5,5/1/2019,5/31/2019,STANDARD CHARTERED BANK LTD,101,110,0,0,1305087,5884,4876576,35.000532,11978.95656,966322,1861245,3048102,6436.186007,3513.839676
May,2019,5,5/1/2019,5/31/2019,ADITYA BIRLA IDEA PAYMENTS BANK,0,0,0,0,0,0,0,0,0,4808,0,267,0,0.188522
May,2019,5,5/1/2019,5/31/2019,AIRTEL PAYMENTS BANK,0,0,0,0,0,0,0,0,0,978605,0,769719,0,429.7342105
May,2019,5,5/1/2019,5/31/2019,FINO PAYMENTS BANK,0,0,278,0,0,0,0,0,0,498212,228612,103576,736.560356,82.91980249
May,2019,5,5/1/2019,5/31/2019,INDIA POST PAYMENTS BANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,2019,5,5/1/2019,5/31/2019,JIO PAYMENTS BANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,2019,5,5/1/2019,5/31/2019,NSDL PAYMENTS BANK,0,0,0,0,0,0,0,0,0,107,5,27,0.0183,0.01476788
May,2019,5,5/1/2019,5/31/2019,PAYTM PAYMENTS BANK,3,0,24328,0,0,0,0,0,0,46643599,1747227,2658864,5241.357961,1699.728683
May,2019,5,5/1/2019,5/31/2019,AU SMALL FINANCE BANK LIMITED,290,260,0,0,0,0,0,0,0,952180,608297,305736,3323.221611,467.9810307
May,2019,5,5/1/2019,5/31/2019,CAPITAL SMALL FINANCE BANK LIMITED,132,1,0,0,0,0,0,0,0,100412,81829,48652,375.890065,80.02943597
May,2019,5,5/1/2019,5/31/2019,FINCARE SMALL FINANCE BANK LIMITED,77,0,0,0,0,0,0,0,0,1024213,599700,17546,5755.16,13.95
May,2019,5,5/1/2019,5/31/2019,EQUITAS SMALL FINANCE BANK LIMITED,320,2,0,0,0,0,0,0,0,545085,972667,147905,2561.3568,347.9879241
May,2019,5,5/1/2019,5/31/2019,ESAF SMALL FINANCE BANK LIMITED,139,2,0,0,0,0,0,0,0,3191781,654436,73578,4035.3,67
May,2019,5,5/1/2019,5/31/2019,JANA SMALL FINANCE BANK LIMITED,120,3,0,0,0,0,0,0,0,227703,113799,59353,392.0534,74.69245135
May,2019,5,5/1/2019,5/31/2019,NORTH EAST SMALL FINANCE BANK LIMITED,0,0,0,0,0,0,0,0,0,58716,9712,2616,33.961196,12.72539665
May,2019,5,5/1/2019,5/31/2019,SURYODAY SMALL FINANCE BANK LIMITED,25,1,0,0,0,0,0,0,0,18118,33576,9926,63.5702,14.00484394
May,2019,5,5/1/2019,5/31/2019,UJJIVAN SMALL FINANCE BANK LIMITED,384,3,0,0,0,0,0,0,0,3108364,2053913,305994,8379.5991,262.127717
May,2019,5,5/1/2019,5/31/2019,UTKARSH SMALL FINANCE BANK LIMITED,91,36,0,0,0,0,0,0,0,195956,86281,42669,312.598086,124.805201
June,2019,6,6/1/2019,6/30/2019,ALLAHABAD BANK,692,100,3163,0,0,0,0,0,0,6033568,8661968,3274382,22441.91939,3448.89133
June,2019,6,6/1/2019,6/30/2019,ANDHRA BANK,3021,775,13769,0,304005,11805,573897,56.88599813,1448.946577,28852929,14513955,7010784,47132.8781,9532
June,2019,6,6/1/2019,6/30/2019,BANK OF BARODA,9315,3843,77947,0,338422,20011,868300,86.5905,1890.504022,74200684,30569165,17325235,117955.82,22226.57488
June,2019,6,6/1/2019,6/30/2019,BANK OF INDIA,2611,3450,62916,0,185755,20701,332021,118.9870908,815.3110927,37140386,18795068,10410562,67752.85537,10976.44472
June,2019,6,6/1/2019,6/30/2019,BANK OF MAHARASHTRA,1303,557,2350,0,0,0,0,0,0,5806377,7391749,4953249,27020.84695,5356.402883
June,2019,6,6/1/2019,6/30/2019,CANARA BANK,4767,4070,22070,0,396756,50235,771984,265.9406786,1537.982099,18973081,23158912,12485289,99824.34663,16544.97501
June,2019,6,6/1/2019,6/30/2019,CENTRAL BANK OF INDIA,2503,801,3280,0,92050,2118,160049,9.55227162,342.7399991,21847480,11446742,5945534,46769.5625,7887.057182
June,2019,6,6/1/2019,6/30/2019,CORPORATION BANK,2379,611,240202,0,111555,1937,152754,9.40511948,358.0829531,6853899,6502210,3781898,26381.98828,4705.691976
June,2019,6,6/1/2019,6/30/2019,INDIAN BANK,3200,685,10992,0,87811,2854,147893,15.9,333.5,14590113,32436361,7697896,65833.1,8602.1
June,2019,6,6/1/2019,6/30/2019,INDIAN OVERSEAS BANK,2542,469,19750,0,58578,883,95015,3.325167,179.91182,16813054,13433453,4978020,56986.9159,6840.213785
June,2019,6,6/1/2019,6/30/2019,ORIENTAL BANK OF COMMERCE,2338,282,9225,0,0,0,0,0,0,11296726,5506898,3876577,23920.4,4557.6
June,2019,6,6/1/2019,6/30/2019,PUNJAB AND SIND BANK,1153,48,1066,0,0,0,0,0,0,2258933,1447299,488618,5975.309125,796.759507
June,2019,6,6/1/2019,6/30/2019,PUNJAB NATIONAL BANK,5204,3702,68382,0,335853,5330,651727,14.195864,1369.376848,21256992,24008429,14526415,107334.443,19939.65887
June,2019,6,6/1/2019,6/30/2019,SYNDICATE BANK,4125,410,9688,0,45869,2525,176856,10.54788063,391.7855919,8604204,9479241,5472445,38322.61504,6322.761541
June,2019,6,6/1/2019,6/30/2019,UCO BANK,2034,309,4622,0,0,0,0,0,0,7206275,5924316,3444209,23284.49627,4253.061622
June,2019,6,6/1/2019,6/30/2019,UNION BANK OF INDIA,3903,2658,53193,0,48018,3719,217670,18.4680069,540.3387082,17292729,26801345,8818871,82464.39353,10126.75524
June,2019,6,6/1/2019,6/30/2019,UNITED BANK OF INDIA,997,1020,5785,0,7582,283,9033,1.0947,19.820512,8449088,7834403,2443349,27669.86889,3117.118654
June,2019,6,6/1/2019,6/30/2019,IDBI LTD,2205,1492,35048,0,33514,727,129588,4.00288101,320.4649873,12201398,9319987,6236657,40561.24204,8354.285622
June,2019,6,6/1/2019,6/30/2019,STATE BANK OF INDIA,25725,32770,597848,0,8821597,136230,27989776,532.567804,101575.7185,302737489,371824160,116467790,1089019.465,170663.4557
June,2019,6,6/1/2019,6/30/2019,AXIS BANK LTD,5235,11781,498932,0,6247776,93074,15915513,407.498269,61213.10842,22985949,28143987,28250210,138894.9615,43126.85435
June,2019,6,6/1/2019,6/30/2019,BANDHAN BANK LTD,481,0,27597,0,0,0,0,0,0,3046115,2161664,957406,7806.967731,1446.355508
June,2019,6,6/1/2019,6/30/2019,CATHOLIC SYRIAN BANK LTD,238,48,0,0,0,0,0,0,0,583479,668870,203450,2083.42335,281.876772
June,2019,6,6/1/2019,6/30/2019,CITY UNION BANK,1021,690,9759,0,6793,534,21840,2.0144,58.84544738,1859246,2466242,884709,11367.83906,1153.796472
June,2019,6,6/1/2019,6/30/2019,DCB BANK LTD,291,217,4866,0,101870,13240,214917,87.39068,363.1124668,552088,524743,402425,2605.216487,770.4583934
June,2019,6,6/1/2019,6/30/2019,DHANALAKSHMI BANK LTD,220,126,1174,0,6634,90,15822,0.28285,30.869252,432911,534849,266192,1821.83655,369.817547
June,2019,6,6/1/2019,6/30/2019,FEDERAL BANK LTD,1119,491,13022,0,0,0,0,0,0,5888601,8298874,5161681,41717.82724,7044.727009
June,2019,6,6/1/2019,6/30/2019,HDFC BANK LTD,6083,7312,618257,0,12791247,174254,44627028,1038.71061,162385.1352,28358262,38105538,50782996,195912.5592,74933.05277
